morph-report 1 campaign phase10-c103-confirmatory
analysis-version lifesim-morph-analysis-v1
plan founder_modules=3 divergence_bar=20 consequence_bar=20 persistence_bar=20 stability_tolerance_milli=250 stability_bar=20 permutations=199 analysis_seed=0x9e3779b97f4a7c15
world condition=F seed=0x0000000000000fb7 population=3299 extinct=false median_modules=3 mean_modules_milli=3000 distinct=1 median_lifespan=578 compared=2283 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=F seed=0x0000000000000fb8 population=3715 extinct=false median_modules=3 mean_modules_milli=3000 distinct=1 median_lifespan=523 compared=2458 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=F seed=0x0000000000000fb9 population=1364 extinct=false median_modules=3 mean_modules_milli=3000 distinct=1 median_lifespan=550 compared=927 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=F seed=0x0000000000000fba population=3563 extinct=false median_modules=3 mean_modules_milli=3000 distinct=1 median_lifespan=606 compared=2434 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=F seed=0x0000000000000fbb population=3620 extinct=false median_modules=3 mean_modules_milli=3000 distinct=1 median_lifespan=499 compared=2324 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=F seed=0x0000000000000fbc population=3153 extinct=false median_modules=3 mean_modules_milli=3000 distinct=1 median_lifespan=516 compared=2092 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=F seed=0x0000000000000fbd population=1983 extinct=false median_modules=3 mean_modules_milli=3000 distinct=1 median_lifespan=597 compared=1265 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=F seed=0x0000000000000fbe population=808 extinct=false median_modules=3 mean_modules_milli=3000 distinct=1 median_lifespan=667 compared=564 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=F seed=0x0000000000000fbf population=2080 extinct=false median_modules=3 mean_modules_milli=3000 distinct=1 median_lifespan=491 compared=1377 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=B seed=0x0000000000000fa1 population=4319 extinct=false median_modules=0 mean_modules_milli=0 distinct=0 median_lifespan=1077 compared=0 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=B seed=0x0000000000000fa2 population=722 extinct=false median_modules=0 mean_modules_milli=0 distinct=0 median_lifespan=1164 compared=0 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=B seed=0x0000000000000fa3 population=1398 extinct=false median_modules=0 mean_modules_milli=0 distinct=0 median_lifespan=1033 compared=0 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=B seed=0x0000000000000fa4 population=1824 extinct=false median_modules=0 mean_modules_milli=0 distinct=0 median_lifespan=1038 compared=0 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=B seed=0x0000000000000fa5 population=2095 extinct=false median_modules=0 mean_modules_milli=0 distinct=0 median_lifespan=972 compared=0 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=B seed=0x0000000000000fa6 population=2756 extinct=false median_modules=0 mean_modules_milli=0 distinct=0 median_lifespan=1060 compared=0 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=B seed=0x0000000000000fa7 population=1782 extinct=false median_modules=0 mean_modules_milli=0 distinct=0 median_lifespan=1005 compared=0 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=B seed=0x0000000000000fa8 population=4233 extinct=false median_modules=0 mean_modules_milli=0 distinct=0 median_lifespan=963 compared=0 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=B seed=0x0000000000000fa9 population=4152 extinct=false median_modules=0 mean_modules_milli=0 distinct=0 median_lifespan=1028 compared=0 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=B seed=0x0000000000000faa population=1558 extinct=false median_modules=0 mean_modules_milli=0 distinct=0 median_lifespan=1103 compared=0 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=B seed=0x0000000000000fab population=1833 extinct=false median_modules=0 mean_modules_milli=0 distinct=0 median_lifespan=1099 compared=0 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=B seed=0x0000000000000fac population=1677 extinct=false median_modules=0 mean_modules_milli=0 distinct=0 median_lifespan=958 compared=0 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=B seed=0x0000000000000fae population=3378 extinct=false median_modules=0 mean_modules_milli=0 distinct=0 median_lifespan=1128 compared=0 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=B seed=0x0000000000000faf population=1806 extinct=false median_modules=0 mean_modules_milli=0 distinct=0 median_lifespan=1118 compared=0 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=B seed=0x0000000000000fb0 population=2646 extinct=false median_modules=0 mean_modules_milli=0 distinct=0 median_lifespan=1061 compared=0 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=B seed=0x0000000000000fb1 population=4182 extinct=false median_modules=0 mean_modules_milli=0 distinct=0 median_lifespan=1060 compared=0 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=B seed=0x0000000000000fb2 population=3309 extinct=false median_modules=0 mean_modules_milli=0 distinct=0 median_lifespan=1059 compared=0 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=B seed=0x0000000000000fb3 population=3283 extinct=false median_modules=0 mean_modules_milli=0 distinct=0 median_lifespan=1015 compared=0 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=B seed=0x0000000000000fb4 population=3224 extinct=false median_modules=0 mean_modules_milli=0 distinct=0 median_lifespan=1006 compared=0 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=B seed=0x0000000000000fb5 population=4407 extinct=false median_modules=0 mean_modules_milli=0 distinct=0 median_lifespan=958 compared=0 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=B seed=0x0000000000000fb6 population=2090 extinct=false median_modules=0 mean_modules_milli=0 distinct=0 median_lifespan=1095 compared=0 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=B seed=0x0000000000000fb7 population=3203 extinct=false median_modules=0 mean_modules_milli=0 distinct=0 median_lifespan=1010 compared=0 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=B seed=0x0000000000000fb8 population=3257 extinct=false median_modules=0 mean_modules_milli=0 distinct=0 median_lifespan=943 compared=0 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=B seed=0x0000000000000fb9 population=1715 extinct=false median_modules=0 mean_modules_milli=0 distinct=0 median_lifespan=949 compared=0 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
